,ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,asjp_forms,asjp_segs
1255,Hohoodene-Chacon-2019-220-99_head-1,,Hohoodene,Chacon-2019-220-99_head,hiwida,hiwida,h i w i d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,h i w i d a,a d h i w
1256,Kowaidakenai-Chacon-2019-220-99_head-1,,Kowaidakenai,Chacon-2019-220-99_head,hiwida,hiwida,h i w i d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,h i w i d a,a d h i w
1257,Kumadene2-Chacon-2019-220-99_head-1,,Kumadene2,Chacon-2019-220-99_head,hiwida,hiwida,h i w i d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,h i w i d a,a d h i w
1258,Waliperi-Chacon-2019-220-99_head-1,,Waliperi,Chacon-2019-220-99_head,hiwida,hiwida,h i w i d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,h i w i d a,a d h i w
1259,Dzawinai-Chacon-2019-220-99_head-1,,Dzawinai,Chacon-2019-220-99_head,hiwida,hiwida,h i w i d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,h i w i d a,a d h i w
1260,Mauliene-Chacon-2019-220-99_head-1,,Mauliene,Chacon-2019-220-99_head,hiwída,hiwída,h i w í/i d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,h i w i i d a,a d h i w
1261,Aha-Chacon-2019-220-99_head-1,,Aha,Chacon-2019-220-99_head,liwida,liwida,l i w i d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i w i d a,a d i l w
1262,Ehe-Chacon-2019-220-99_head-1,,Ehe,Chacon-2019-220-99_head,liwida,liwida,l i w i d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i w i d a,a d i l w
1263,Name-Chacon-2019-220-99_head-1,,Name,Chacon-2019-220-99_head,liwida,liwida,l i w i d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i w i d a,a d i l w
1264,Oho-Chacon-2019-220-99_head-1,,Oho,Chacon-2019-220-99_head,liwida,liwida,l i w i d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i w i d a,a d i l w
1265,Werekena-Chacon-2019-220-99_head-1,,Werekena,Chacon-2019-220-99_head,nubuhɐ̃,nubuhɐ̃,n u b u h ɐ̃,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u b u h a*,a* b h n u
1266,Tariana-Chacon-2019-220-99_head-1,,Tariana,Chacon-2019-220-99_head,ɾihw̥ida,ɾihw̥ida,ɾ i wʰ i d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i wh~ i d a,a d i r wh~
1267,Kumadene1-Chacon-2019-220-99_head-1,,Kumadene1,Chacon-2019-220-99_head,wahujda,wahujda,w a h u j d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,w a h u y d a,a d h u w y
1268,Aha-Chacon-2019-220-112_i-1,,Aha,Chacon-2019-220-112_i,nʰoa,nʰoa,nʰ o a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,nh~ o a,a nh~ o
1269,Name-Chacon-2019-220-112_i-1,,Name,Chacon-2019-220-112_i,nʰoa,nʰoa,nʰ o a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,nh~ o a,a nh~ o
1270,Ehe-Chacon-2019-220-112_i-1,,Ehe,Chacon-2019-220-112_i,nʰua,nʰua,nʰ u a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,nh~ u a,a nh~ u
1271,Oho-Chacon-2019-220-112_i-1,,Oho,Chacon-2019-220-112_i,nʰua,nʰua,nʰ u a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,nh~ u a,a nh~ u
1272,Kumadene2-Chacon-2019-220-112_i-1,,Kumadene2,Chacon-2019-220-112_i,nʰoa,nʰoa,nʰ o a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,nh~ o a,a nh~ o
1273,Moliwene-Chacon-2019-220-112_i-1,,Moliwene,Chacon-2019-220-112_i,nʰoa,nʰoa,nʰ o a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,nh~ o a,a nh~ o
1274,Mauliene-Chacon-2019-220-112_i-1,,Mauliene,Chacon-2019-220-112_i,nʰoa,nʰoa,nʰ o a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,nh~ o a,a nh~ o
1275,Waliperi-Chacon-2019-220-112_i-1,,Waliperi,Chacon-2019-220-112_i,nʰuɐ̃,nʰuɐ̃,nʰ u ɐ̃,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,nh~ u a*,a* nh~ u
1276,Tariana-Chacon-2019-220-112_i-1,,Tariana,Chacon-2019-220-112_i,nuhã,nuhã,n u h ã,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u h a*,a* h n u
1277,Kumadene1-Chacon-2019-220-31_blood-1,,Kumadene1,Chacon-2019-220-31_blood,iːðɐ,iːðɐ,iː ð ɐ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i 8 a,8 a i
1278,Ehe-Chacon-2019-220-31_blood-1,,Ehe,Chacon-2019-220-31_blood,iranaːti ~ irana,iranaːti,i ɾ a n aː t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i r a n a t i,a i n r t
1279,Tariana-Chacon-2019-220-31_blood-1,,Tariana,Chacon-2019-220-31_blood,iɽi,iɽi,i ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i r i,i r
1280,Aha-Chacon-2019-220-31_blood-1,,Aha,Chacon-2019-220-31_blood,liːrana,liːrana,l iː ɾ a n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i r a n a,a i l n r
1281,Oho-Chacon-2019-220-31_blood-1,,Oho,Chacon-2019-220-31_blood,liːrana,liːrana,l iː ɾ a n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i r a n a,a i l n r
1282,Name-Chacon-2019-220-31_blood-1,,Name,Chacon-2019-220-31_blood,lirana,lirana,l i ɾ a n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i r a n a,a i l n r
1283,Werekena-Chacon-2019-220-31_blood-1,,Werekena,Chacon-2019-220-31_blood,niasti,niasti,n i a s t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n i a s t i,a i n s t
1284,Hohoodene-Chacon-2019-220-31_blood-1,,Hohoodene,Chacon-2019-220-31_blood,ɽiːɽɐna,ɽiːɽɐna,ɽ iː ɽ ɐ n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i r a n a,a i n r
1285,Waliperi-Chacon-2019-220-31_blood-1,,Waliperi,Chacon-2019-220-31_blood,ɽiɽɐnɐ,ɽiɽɐnɐ,ɽ i ɽ ɐ n ɐ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i r a n a,a i n r
1286,Kumadene2-Chacon-2019-220-31_blood-1,,Kumadene2,Chacon-2019-220-31_blood,ɽiʐana,ɽiʐana,ɽ i ʐ a n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i Z a n a,Z a i n r
1287,Moliwene-Chacon-2019-220-31_blood-1,,Moliwene,Chacon-2019-220-31_blood,ɽiʐɐna,ɽiʐɐna,ɽ i ʐ ɐ n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i Z a n a,Z a i n r
1288,Mauliene-Chacon-2019-220-31_blood-1,,Mauliene,Chacon-2019-220-31_blood,ɽiʐɐna,ɽiʐɐna,ɽ i ʐ ɐ n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i Z a n a,Z a i n r
1289,Moliwene-Chacon-2019-220-158_rain-1,,Moliwene,Chacon-2019-220-158_rain,iːdza,iːdza,iː dz a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i dz a,a dz i
1290,Ehe-Chacon-2019-220-158_rain-1,,Ehe,Chacon-2019-220-158_rain,iːdza,iːdza,iː dz a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i dz a,a dz i
1291,Hohoodene-Chacon-2019-220-158_rain-1,,Hohoodene,Chacon-2019-220-158_rain,iːdza,iːdza,iː dz a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i dz a,a dz i
1292,Oho-Chacon-2019-220-158_rain-1,,Oho,Chacon-2019-220-158_rain,iːdza,iːdza,iː dz a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i dz a,a dz i
1293,Waliperi-Chacon-2019-220-158_rain-1,,Waliperi,Chacon-2019-220-158_rain,iːdza,iːdza,iː dz a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i dz a,a dz i
1294,Dzawinai-Chacon-2019-220-158_rain-1,,Dzawinai,Chacon-2019-220-158_rain,iːdza,iːdza,iː dz a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i dz a,a dz i
1295,Mauliene-Chacon-2019-220-158_rain-1,,Mauliene,Chacon-2019-220-158_rain,íːdzà,íːdzà,iː dz a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i dz a,a dz i
1296,Kowaidakenai-Chacon-2019-220-158_rain-1,,Kowaidakenai,Chacon-2019-220-158_rain,iːdʒa,iːdʒa,iː dʒ a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i dZ a,a dZ i
1297,Kumadene1-Chacon-2019-220-158_rain-1,,Kumadene1,Chacon-2019-220-158_rain,iːja,iːja,iː j a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i y a,a i y
1298,Tariana-Chacon-2019-220-158_rain-1,,Tariana,Chacon-2019-220-158_rain,iːja,iːja,iː j a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i y a,a i y
1299,Aha-Chacon-2019-220-158_rain-1,,Aha,Chacon-2019-220-158_rain,iːja,iːja,iː j a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i y a,a i y
1300,Name-Chacon-2019-220-158_rain-1,,Name,Chacon-2019-220-158_rain,iːja,iːja,iː j a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i y a,a i y
1301,Kumadene2-Chacon-2019-220-158_rain-1,,Kumadene2,Chacon-2019-220-158_rain,ɽiːaw,ɽiːaw,ɽ iː a w,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i a w,a i r w
1302,Werekena-Chacon-2019-220-158_rain-1,,Werekena,Chacon-2019-220-158_rain,weni,weni,w e n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,w e n i,e i n w
1303,Aha-Chacon-2019-220-237_woman-1,,Aha,Chacon-2019-220-237_woman,iːnaro,iːnaro,iː n a ɾ o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i n a r o,a i n o r
1304,Moliwene-Chacon-2019-220-237_woman-1,,Moliwene,Chacon-2019-220-237_woman,iːnaʐo,iːnaʐo,iː n a ʐ o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i n a Z o,Z a i n o
1305,Mauliene-Chacon-2019-220-237_woman-1,,Mauliene,Chacon-2019-220-237_woman,iːnaʐo,iːnaʐo,iː n a ʐ o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i n a Z o,Z a i n o
1306,Waliperi-Chacon-2019-220-237_woman-1,,Waliperi,Chacon-2019-220-237_woman,iːnaʐo,iːnaʐo,iː n a ʐ o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i n a Z o,Z a i n o
1307,Ehe-Chacon-2019-220-237_woman-1,,Ehe,Chacon-2019-220-237_woman,inaro,inaro,i n a ɾ o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i n a r o,a i n o r
1308,Oho-Chacon-2019-220-237_woman-1,,Oho,Chacon-2019-220-237_woman,inaro,inaro,i n a ɾ o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i n a r o,a i n o r
1309,Kowaidakenai-Chacon-2019-220-237_woman-1,,Kowaidakenai,Chacon-2019-220-237_woman,inaɽu,inaɽu,i n a ɽ u,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i n a r u,a i n r u
1310,Tariana-Chacon-2019-220-237_woman-1,,Tariana,Chacon-2019-220-237_woman,inaɾu,inaɾu,i n a ɾ u,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i n a r u,a i n r u
1311,Hohoodene-Chacon-2019-220-237_woman-1,,Hohoodene,Chacon-2019-220-237_woman,inaʐo,inaʐo,i n a ʐ o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i n a Z o,Z a i n o
1312,Dzawinai-Chacon-2019-220-237_woman-1,,Dzawinai,Chacon-2019-220-237_woman,inaʐo,inaʐo,i n a ʐ o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i n a Z o,Z a i n o
1313,Kumadene2-Chacon-2019-220-237_woman-1,,Kumadene2,Chacon-2019-220-237_woman,inaʐu,inaʐu,i n a ʐ u,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i n a Z u,Z a i n u
1314,Name-Chacon-2019-220-237_woman-1,,Name,Chacon-2019-220-237_woman,liːno ~ iːnaro,liːno,l iː n o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i n o,i l n o
1315,Werekena-Chacon-2019-220-237_woman-1,,Werekena,Chacon-2019-220-237_woman,nejawa,nejawa,n e j a w a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n e y a w a,a e n w y
1316,Name-Chacon-2019-220-123_left-1,,Name,Chacon-2019-220-123_left,iːnaroeːma,iːnaroeːma,iː n a ɾ o eː m a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i n a r o e m a,a e i m n o r
1317,Mauliene-Chacon-2019-220-123_left-1,,Mauliene,Chacon-2019-220-123_left,inaʐema,inaʐema,i n a ʐ e m a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i n a Z e m a,Z a e i m n
1318,Aha-Chacon-2019-220-123_left-1,,Aha,Chacon-2019-220-123_left,ipatoliemete,ipatoliemete,i p a t o l i e m e t e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i p a t o l i e m e t e,a e i l m o p t
1319,Oho-Chacon-2019-220-123_left-1,,Oho,Chacon-2019-220-123_left,lipatolieːma,lipatolieːma,l i p a t o l i eː m a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i p a t o l i e m a,a e i l m o p t
1320,Werekena-Chacon-2019-220-123_left-1,,Werekena,Chacon-2019-220-123_left,nɐnu,nɐnu,n ɐ n u,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n a n u,a n u
1321,Hohoodene-Chacon-2019-220-123_left-1,,Hohoodene,Chacon-2019-220-123_left,paːtoɽi,paːtoɽi,p aː t o ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p a t o r i,a i o p r t
1322,Kowaidakenai-Chacon-2019-220-123_left-1,,Kowaidakenai,Chacon-2019-220-123_left,paːtuɽi,paːtuɽi,p aː t u ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p a t u r i,a i p r t u
1323,Dzawinai-Chacon-2019-220-123_left-1,,Dzawinai,Chacon-2019-220-123_left,paːtuɽi,paːtuɽi,p aː t u ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p a t u r i,a i p r t u
1324,Tariana-Chacon-2019-220-123_left-1,,Tariana,Chacon-2019-220-123_left,pasoɾemã,pasoɾemã,p a s o ɾ e m ã,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p a s o r e m a*,a a* e m o p r s
1325,Ehe-Chacon-2019-220-123_left-1,,Ehe,Chacon-2019-220-123_left,patoliemati,patoliemati,p a t o l i e m a t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p a t o l i e m a t i,a e i l m o p t
1326,Aha-Chacon-2019-220-105_hit-1,,Aha,Chacon-2019-220-105_hit,iːnokada,iːnokada,iː n o k a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i n o k a d a,a d i k n o
1327,Name-Chacon-2019-220-105_hit-1,,Name,Chacon-2019-220-105_hit,iñaːketi,iñaːketi,i ɲ aː k e t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i 5 a k e t i,5 a e i k t
1328,Oho-Chacon-2019-220-105_hit-1,,Oho,Chacon-2019-220-105_hit,iñaːketi,iñaːketi,i ɲ aː k e t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i 5 a k e t i,5 a e i k t
1329,Ehe-Chacon-2019-220-105_hit-1,,Ehe,Chacon-2019-220-105_hit,itodakaita,itodakaita,i t o d a k a i t a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i t o d a k a i t a,a d i k o t
1330,Tariana-Chacon-2019-220-105_hit-1,,Tariana,Chacon-2019-220-105_hit,nãɲãnĩpɛ,nãɲãnĩpɛ,n ã ɲ ã n ĩ p ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n a* 5 a* n i* p E,5 E a* i* n p
1331,Mauliene-Chacon-2019-220-105_hit-1,,Mauliene,Chacon-2019-220-105_hit,nuipatuitakani,nuipatuitakani,n u i p a t u i t a k a n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u i p a t u i t a k a n i,a i k n p t u
1332,Kumadene2-Chacon-2019-220-105_hit-1,,Kumadene2,Chacon-2019-220-105_hit,nujaːkaã,nujaːkaã,n u j aː k a ã,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u y a k a a*,a a* k n u y
1333,Hohoodene-Chacon-2019-220-105_hit-1,,Hohoodene,Chacon-2019-220-105_hit,patudakɐni,patudakɐni,p a t u d a k ɐ n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p a t u d a k a n i,a d i k n p t u
1334,Moliwene-Chacon-2019-220-105_hit-1,,Moliwene,Chacon-2019-220-105_hit,pɐ̃ʰj̃akani,pɐ̃ʰj̃akani,p ɐ̃ h j̃ a k a n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p a* h y* a k a n i,a a* h i k n p y*
1335,Dzawinai-Chacon-2019-220-105_hit-1,,Dzawinai,Chacon-2019-220-105_hit,pĩani,pĩani,p ĩ a n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p i* a n i,a i i* n p
1336,Kowaidakenai-Chacon-2019-220-105_hit-1,,Kowaidakenai,Chacon-2019-220-105_hit,pipejdepeni,pipejdepeni,p i p e j d e p e n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p i p e y d e p e n i,d e i n p y
1337,Werekena-Chacon-2019-220-105_hit-1,,Werekena,Chacon-2019-220-105_hit,pipɛtɛ,pipɛtɛ,p i p ɛ t ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p i p E t E,E i p t
1338,Name-Chacon-2019-220-117_kill-1,,Name,Chacon-2019-220-117_kill,iːnoketi,iːnoketi,iː n o k e t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i n o k e t i,e i k n o t
1339,Oho-Chacon-2019-220-117_kill-1,,Oho,Chacon-2019-220-117_kill,inoakheti,inoakheti,i n o a kʰ e t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i n o a kh~ e t i,a e i kh~ n o t
1340,Ehe-Chacon-2019-220-117_kill-1,,Ehe,Chacon-2019-220-117_kill,inuaketi,inuaketi,i n u a k e t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i n u a k e t i,a e i k n t u
1341,Tariana-Chacon-2019-220-117_kill-1,,Tariana,Chacon-2019-220-117_kill,nãĩnuãhĩnʊ̃pɛ,nãĩnuãhĩnʊ̃pɛ,n ã ĩ n u ã h ĩ n ʊ̃ p ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n a* i* n u a* h i* n u* p E,E a* h i* n p u u*
1342,Kumadene2-Chacon-2019-220-117_kill-1,,Kumadene2,Chacon-2019-220-117_kill,nuinioka,nuinioka,n u i n i o k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u i n i o k a,a i k n o u
1343,Mauliene-Chacon-2019-220-117_kill-1,,Mauliene,Chacon-2019-220-117_kill,nuinoaka,nuinoaka,n u i n o a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u i n o a k a,a i k n o u
1344,Waliperi-Chacon-2019-220-117_kill-1,,Waliperi,Chacon-2019-220-117_kill,nuinoaka,nuinoaka,n u i n o a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u i n o a k a,a i k n o u
1345,Dzawinai-Chacon-2019-220-117_kill-1,,Dzawinai,Chacon-2019-220-117_kill,nuinoaka,nuinoaka,n u i n o a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u i n o a k a,a i k n o u
1346,Werekena-Chacon-2019-220-117_kill-1,,Werekena,Chacon-2019-220-117_kill,nujutʃia,nujutʃia,n u j u tʃ i a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u y u tS i a,a i n tS u y
1347,Kowaidakenai-Chacon-2019-220-117_kill-1,,Kowaidakenai,Chacon-2019-220-117_kill,nutuɽuaka,nutuɽuaka,n u t u ɽ u a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u t u r u a k a,a k n r t u
1348,Moliwene-Chacon-2019-220-117_kill-1,,Moliwene,Chacon-2019-220-117_kill,ɽinoakani,ɽinoakani,ɽ i n o a k a n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i n o a k a n i,a i k n o r
1349,Kumadene1-Chacon-2019-220-117_kill-1,,Kumadene1,Chacon-2019-220-117_kill,wajdoanĩpɛ,wajdoanĩpɛ,w a j d o a n ĩ p ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,w a y d o a n i* p E,E a d i* n o p w y
1350,Hohoodene-Chacon-2019-220-117_kill-1,,Hohoodene,Chacon-2019-220-117_kill,wajnoakani,wajnoakani,w a j n o a k a n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,w a y n o a k a n i,a i k n o w y
1351,Ehe-Chacon-2019-220-155_throw-1,,Ehe,Chacon-2019-220-155_throw,iːnuaketi,iːnuaketi,iː n u a k e t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i n u a k e t i,a e i k n t u
1352,Aha-Chacon-2019-220-155_throw-1,,Aha,Chacon-2019-220-155_throw,ipeːkokada,ipeːkokada,i p eː k o k a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i p e k o k a d a,a d e i k o p
1353,Oho-Chacon-2019-220-155_throw-1,,Oho,Chacon-2019-220-155_throw,ipekokete,ipekokete,i p e k o k e t e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i p e k o k e t e,e i k o p t
1354,Kumadene2-Chacon-2019-220-155_throw-1,,Kumadene2,Chacon-2019-220-155_throw,madaɽida,madaɽida,m a d a ɽ i d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,m a d a r i d a,a d i m r
1355,Mauliene-Chacon-2019-220-155_throw-1,,Mauliene,Chacon-2019-220-155_throw,nuinoaka,nuinoaka,n u i n o a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u i n o a k a,a i k n o u
1356,Hohoodene-Chacon-2019-220-155_throw-1,,Hohoodene,Chacon-2019-220-155_throw,paːkakɐni,paːkakɐni,p aː k a k ɐ n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p a k a k a n i,a i k n p
1357,Werekena-Chacon-2019-220-155_throw-1,,Werekena,Chacon-2019-220-155_throw,pisina,pisina,p i s i n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p i s i n a,a i n p s
1358,Name-Chacon-2019-220-155_throw-1,,Name,Chacon-2019-220-155_throw,waokaketi,waokaketi,w a o k a k e t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,w a o k a k e t i,a e i k o t w
1359,Aha-Chacon-2019-220-166_rotten-1,,Aha,Chacon-2019-220-166_rotten,iːpakada,iːpakada,iː p a k a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i p a k a d a,a d i k p
1360,Ehe-Chacon-2019-220-166_rotten-1,,Ehe,Chacon-2019-220-166_rotten,iːpakada,iːpakada,iː p a k a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i p a k a d a,a d i k p
1361,Hohoodene-Chacon-2019-220-166_rotten-1,,Hohoodene,Chacon-2019-220-166_rotten,iːpakada,iːpakada,iː p a k a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i p a k a d a,a d i k p
1362,Oho-Chacon-2019-220-166_rotten-1,,Oho,Chacon-2019-220-166_rotten,iːpakada,iːpakada,iː p a k a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i p a k a d a,a d i k p
1363,Tariana-Chacon-2019-220-166_rotten-1,,Tariana,Chacon-2019-220-166_rotten,nikaulipakawanianã,nikaulipakawanianã,n i k a u l i p a k a w a n i a n ã,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n i k a u l i p a k a w a n i a n a*,a a* i k l n p u w
1364,Name-Chacon-2019-220-166_rotten-1,,Name,Chacon-2019-220-166_rotten,oeːkodali,oeːkodali,o eː k o d a l i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,o e k o d a l i,a d e i k l o
1365,Kumadene2-Chacon-2019-220-166_rotten-1,,Kumadene2,Chacon-2019-220-166_rotten,ɽipaka,ɽipaka,ɽ i p a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i p a k a,a i k p r
1366,Mauliene-Chacon-2019-220-166_rotten-1,,Mauliene,Chacon-2019-220-166_rotten,ɽipakawa,ɽipakawa,ɽ i p a k a w a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i p a k a w a,a i k p r w
1367,Werekena-Chacon-2019-220-166_rotten-1,,Werekena,Chacon-2019-220-166_rotten,tʃitʃili,tʃitʃili,tʃ i tʃ i l i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,tS i tS i l i,i l tS
1368,Ehe-Chacon-2019-220-159_red-1,,Ehe,Chacon-2019-220-159_red,iːrai,iːrai,iː ɾ a i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i r a i,a i r
1369,Oho-Chacon-2019-220-159_red-1,,Oho,Chacon-2019-220-159_red,iːraidale,iːraidale,iː ɾ a i d a l e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i r a i d a l e,a d e i l r
1370,Name-Chacon-2019-220-159_red-1,,Name,Chacon-2019-220-159_red,iːraidali,iːraidali,iː ɾ a i d a l i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i r a i d a l i,a d i l r
1371,Hohoodene-Chacon-2019-220-159_red-1,,Hohoodene,Chacon-2019-220-159_red,iːʐajdaj,iːʐajdaj,iː ʐ a j d a j,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i Z a y d a y,Z a d i y
1372,Aha-Chacon-2019-220-159_red-1,,Aha,Chacon-2019-220-159_red,iraidali,iraidali,i ɾ a i d a l i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i r a i d a l i,a d i l r
1373,Kowaidakenai-Chacon-2019-220-159_red-1,,Kowaidakenai,Chacon-2019-220-159_red,iɽaikani,iɽaikani,i ɽ a i k a n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i r a i k a n i,a i k n r
1374,Werekena-Chacon-2019-220-159_red-1,,Werekena,Chacon-2019-220-159_red,iɾaɽi,iɾaɽi,i ɾ a ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i r a r i,a i r
